panel,candidate_id,round_id,prediction,observed,uncertainty_std,absolute_error,nominal_coverage,empirical_coverage,interval_width,coverage_lower,coverage_upper,binary_outcome,source_concept,round_number,phase,provenance,series,formulation_id,value,lower,upper,count_pass,count_fail
intact_probability,cand_000497,ROUND_007,0.7509659483015739,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000249,ROUND_007,0.3254862379675461,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000331,ROUND_007,0.9500046496612016,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001166,ROUND_007,0.9649598202213122,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000813,ROUND_007,0.9999972835517202,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001453,ROUND_007,0.614276116447616,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001508,ROUND_007,0.9822714060297344,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001571,ROUND_007,0.9999949879202248,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,retest_v2_6f20e63adb1d,ROUND_008,0.8067033305916466,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,retest_v2_445849cbfa02,ROUND_008,0.9673086942102448,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001167,ROUND_008,0.9775254727243776,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000011,ROUND_008,0.8426607630131968,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000622,ROUND_008,0.7087675031987882,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000478,ROUND_008,0.6936904084931093,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000288,ROUND_008,0.9939209306112444,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001095,ROUND_008,0.9973675430646288,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001278,ROUND_008,0.982062016239906,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001305,ROUND_008,0.9921668929223147,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001647,ROUND_008,0.9959155955054484,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001652,ROUND_008,0.828465874157336,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_19eed4dca0d3,35.84,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_21a3a498433e,36.22,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_237544a25f30,69.21,,,,
observed_viability,,ROUND_001,,,,,,,,,,,campaign_timeline,1.0,screening_only,reconstructed,individual_formulation,v2_2eead01c8392,60.53,,,,
