endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error,panel
viability_percent,legacy_lit_92,legacy_literature,72.1,52.34196289153072,25.18404895153922,19.75803710846927,390.3800303796489,all_cv
viability_percent,legacy_lit_97,legacy_literature,70.5,35.249060851270755,22.512694051186077,35.250939148729245,1242.628710867412,all_cv
viability_percent,legacy_lit_103,legacy_literature,68.0,51.25250597652301,7.732298624444632,16.747494023476996,280.4785560663977,all_cv
viability_percent,legacy_lit_115,legacy_literature,86.0,62.13558539180817,4.881375626318936,23.86441460819183,569.5102845916796,all_cv
viability_percent,legacy_lit_120,legacy_literature,40.0,43.918019432522826,21.77489590773243,3.9180194325228257,15.350876273626485,all_cv
viability_percent,legacy_lit_129,legacy_literature,56.0,53.155716284588955,19.088733163050833,2.844283715411045,8.089949853752458,all_cv
viability_percent,legacy_lit_133,legacy_literature,68.0,50.44718555648987,21.25750139928953,17.55281444351013,308.10129488829784,all_cv
viability_percent,legacy_lit_138,legacy_literature,0.0,52.74669567081658,25.499703836448223,52.74669567081658,2782.2139041897403,all_cv
viability_percent,legacy_lit_194,legacy_literature,55.0,51.25407852980026,7.731926078841244,3.745921470199739,14.03192766090338,all_cv
viability_percent,legacy_lit_199,legacy_literature,80.0,51.25407852980026,7.731926078841244,28.74592147019974,826.3280011708904,all_cv
viability_percent,legacy_lit_203,legacy_literature,63.0,60.33884627320131,3.364012934377557,2.6611537267986876,7.081739157654543,all_cv
viability_percent,legacy_lit_208,legacy_literature,78.0,53.831465025475055,21.4707643890344,24.168534974524945,584.1180828148355,all_cv
viability_percent,legacy_lit_218,legacy_literature,65.0,53.97550116565862,25.636334120017914,11.02449883434138,121.53957454839444,all_cv
viability_percent,legacy_lit_235,legacy_literature,80.0,42.95660420999064,25.07778374285561,37.04339579000936,1372.2131716552833,all_cv
viability_percent,legacy_lit_253,legacy_literature,60.0,45.718515983335976,17.610983979431403,14.281484016664024,203.96078571822997,all_cv
viability_percent,legacy_lit_258,legacy_literature,78.0,38.95233814863537,24.33840168857668,39.04766185136463,1524.7198960585167,all_cv
viability_percent,legacy_lit_278,legacy_literature,40.0,54.49474160667746,25.619548524458796,14.494741606677458,210.0975342443466,all_cv
